id,url_id,user_id,event_type,timestamp,details
217,217,20,created,2025-12-14 09:24:37,"{""short_code"":""fyKOTR"",""original_url"":""https://opswise.net/navy/valley/217""}"
218,218,225,created,2026-02-03 06:44:16,"{""short_code"":""XvP8f4"",""original_url"":""https://relay.cloud/mellow/orbit/218""}"
219,219,75,created,2025-07-01 17:20:58,"{""short_code"":""EDAB7Q"",""original_url"":""https://hackstack.io/silver/uplink/219""}"
220,220,163,created,2025-03-27 04:40:18,"{""short_code"":""fdHOzW"",""original_url"":""https://seeded.app/clear/river/220""}"
221,221,295,created,2025-04-29 11:12:58,"{""short_code"":""L6KcSM"",""original_url"":""https://seeded.app/mellow/orbit/221""}"
222,222,129,created,2026-01-09 21:44:07,"{""short_code"":""ztNjVZ"",""original_url"":""https://relay.cloud/proud/meadow/222""}"
223,223,351,created,2026-01-20 01:35:40,"{""short_code"":""tfPI7C"",""original_url"":""https://relay.cloud/navy/network/223""}"
224,224,345,created,2025-11-17 18:23:11,"{""short_code"":""ivyXcH"",""original_url"":""https://relay.cloud/keen/lagoon/224""}"
225,225,307,created,2025-03-01 09:05:51,"{""short_code"":""19bLXL"",""original_url"":""https://example.com/silver/window/225""}"
226,226,81,created,2025-12-01 08:42:11,"{""short_code"":""9J8bb3"",""original_url"":""https://seeded.app/ivory/lagoon/226""}"
227,227,326,created,2025-12-07 06:43:04,"{""short_code"":""nKB7Kg"",""original_url"":""https://opswise.net/proud/delta/227""}"
228,228,243,created,2025-09-27 05:22:20,"{""short_code"":""glVv7G"",""original_url"":""https://opswise.net/rapid/yard/228""}"
229,229,383,created,2025-05-23 12:47:49,"{""short_code"":""Tspwir"",""original_url"":""https://example.com/ember/trail/229""}"
230,230,219,created,2025-07-23 02:42:08,"{""short_code"":""gsand5"",""original_url"":""https://acme.dev/gold/canyon/230""}"
231,231,122,created,2025-02-09 23:01:25,"{""short_code"":""c0DLUu"",""original_url"":""https://example.com/proud/journey/231""}"
232,232,309,created,2025-09-22 18:35:11,"{""short_code"":""F7p36k"",""original_url"":""https://relay.cloud/urban/valley/232""}"
233,233,71,created,2026-02-17 03:32:05,"{""short_code"":""wWVnZm"",""original_url"":""https://hackstack.io/keen/river/233""}"
234,234,265,created,2025-12-10 04:49:39,"{""short_code"":""S8VtHZ"",""original_url"":""https://hackstack.io/lively/river/234""}"
235,235,244,created,2025-03-03 19:19:12,"{""short_code"":""aGEd4t"",""original_url"":""https://example.com/gold/beacon/235""}"
236,236,299,created,2026-01-27 18:37:53,"{""short_code"":""EYBrta"",""original_url"":""https://example.com/navy/field/236""}"
237,237,214,created,2025-11-27 10:31:18,"{""short_code"":""zxlDkG"",""original_url"":""https://acme.dev/opal/yard/237""}"
238,238,365,created,2025-01-07 00:12:17,"{""short_code"":""0RecFL"",""original_url"":""https://hackstack.io/opal/anchor/238""}"
239,239,304,created,2025-02-07 01:50:12,"{""short_code"":""XNLc2z"",""original_url"":""https://example.com/urban/delta/239""}"
240,240,55,created,2026-01-19 04:28:14,"{""short_code"":""O0INJJ"",""original_url"":""https://hackstack.io/proud/journey/240""}"
241,241,81,created,2025-02-12 02:38:12,"{""short_code"":""wXQVN2"",""original_url"":""https://acme.dev/cobalt/trail/241""}"
242,242,35,created,2025-04-17 08:53:37,"{""short_code"":""FV2rtz"",""original_url"":""https://seeded.app/urban/anchor/242""}"
243,243,179,created,2025-04-19 07:31:20,"{""short_code"":""tbsfUv"",""original_url"":""https://hackstack.io/ember/trail/243""}"
244,244,8,created,2025-08-28 22:36:42,"{""short_code"":""DC9U8y"",""original_url"":""https://opswise.net/lively/engine/244""}"
245,245,48,created,2025-04-23 08:27:50,"{""short_code"":""5fbPAI"",""original_url"":""https://acme.dev/jade/zenith/245""}"
246,246,249,created,2025-03-13 20:18:48,"{""short_code"":""4Yqqhw"",""original_url"":""https://seeded.app/navy/engine/246""}"
247,247,239,created,2025-01-06 06:49:37,"{""short_code"":""Lb9rmW"",""original_url"":""https://example.com/opal/signal/247""}"
248,248,107,created,2025-10-18 21:03:36,"{""short_code"":""5ecI4Q"",""original_url"":""https://example.com/dawn/valley/248""}"
249,249,37,created,2025-10-15 21:03:20,"{""short_code"":""usJBH9"",""original_url"":""https://relay.cloud/harbor/zenith/249""}"
250,250,340,created,2025-10-30 20:30:30,"{""short_code"":""ub3hsw"",""original_url"":""https://opswise.net/amber/canyon/250""}"
251,251,330,created,2025-11-29 05:00:05,"{""short_code"":""b7tbaC"",""original_url"":""https://opswise.net/urban/uplink/251""}"
252,252,286,created,2025-11-26 10:37:54,"{""short_code"":""XBtuko"",""original_url"":""https://hackstack.io/gold/field/252""}"
253,253,204,created,2025-03-24 19:06:23,"{""short_code"":""hUXuvl"",""original_url"":""https://seeded.app/cobalt/uplink/253""}"
254,254,4,created,2025-07-29 15:26:29,"{""short_code"":""qBwril"",""original_url"":""https://seeded.app/keen/lagoon/254""}"
255,255,302,created,2025-09-04 16:25:12,"{""short_code"":""vFtIDf"",""original_url"":""https://seeded.app/mellow/orbit/255""}"
256,256,248,created,2025-04-18 05:25:50,"{""short_code"":""M11Q52"",""original_url"":""https://acme.dev/navy/meadow/256""}"
257,257,323,created,2026-01-25 00:54:51,"{""short_code"":""sKubvy"",""original_url"":""https://relay.cloud/ember/island/257""}"
258,258,12,created,2025-10-30 19:06:40,"{""short_code"":""3NNTxg"",""original_url"":""https://opswise.net/mellow/canyon/258""}"
259,259,147,created,2026-01-28 23:55:42,"{""short_code"":""wAhpEO"",""original_url"":""https://relay.cloud/proud/anchor/259""}"
260,260,98,created,2025-09-09 02:32:02,"{""short_code"":""zTvJGB"",""original_url"":""https://hackstack.io/forest/orbit/260""}"
261,261,273,created,2025-11-24 15:27:38,"{""short_code"":""bmlu91"",""original_url"":""https://opswise.net/clear/meadow/261""}"
262,262,141,created,2025-02-05 19:41:30,"{""short_code"":""zFck2Q"",""original_url"":""https://acme.dev/young/trail/262""}"
263,263,369,created,2026-01-23 10:33:55,"{""short_code"":""GVsVf7"",""original_url"":""https://hackstack.io/harbor/meadow/263""}"
264,264,169,created,2026-01-13 11:52:45,"{""short_code"":""6wp3DK"",""original_url"":""https://hackstack.io/vivid/network/264""}"
265,265,232,created,2025-01-10 09:17:47,"{""short_code"":""Z4RCjF"",""original_url"":""https://hackstack.io/vivid/engine/265""}"
266,266,326,created,2026-02-18 21:16:42,"{""short_code"":""ZMMMrj"",""original_url"":""https://hackstack.io/quiet/journey/266""}"
267,267,230,created,2025-10-30 00:28:28,"{""short_code"":""5oad0c"",""original_url"":""https://hackstack.io/calm/lagoon/267""}"
268,268,387,created,2025-05-21 01:52:52,"{""short_code"":""tcnOeR"",""original_url"":""https://acme.dev/dawn/meadow/268""}"
269,269,187,created,2025-10-02 08:43:26,"{""short_code"":""wj3BJG"",""original_url"":""https://seeded.app/urban/meadow/269""}"
270,270,356,created,2025-10-15 14:00:22,"{""short_code"":""yyCADI"",""original_url"":""https://seeded.app/gold/kernel/270""}"
271,271,319,created,2025-09-01 08:57:46,"{""short_code"":""cR5SCZ"",""original_url"":""https://hackstack.io/vivid/beacon/271""}"
272,272,163,created,2025-07-09 22:37:00,"{""short_code"":""DQjc3X"",""original_url"":""https://seeded.app/quiet/quartz/272""}"
273,273,47,created,2025-05-23 15:20:41,"{""short_code"":""yLhSHQ"",""original_url"":""https://example.com/navy/beacon/273""}"
274,274,61,created,2025-02-27 12:10:47,"{""short_code"":""SYL7Gd"",""original_url"":""https://opswise.net/urban/lagoon/274""}"
275,275,257,created,2026-01-25 01:49:28,"{""short_code"":""pcFu5m"",""original_url"":""https://opswise.net/quiet/valley/275""}"
276,276,218,created,2025-06-30 06:09:20,"{""short_code"":""uGVGwT"",""original_url"":""https://relay.cloud/amber/garden/276""}"
277,277,231,created,2025-11-26 06:06:45,"{""short_code"":""7Va21R"",""original_url"":""https://seeded.app/keen/window/277""}"
278,278,354,created,2025-12-22 01:32:35,"{""short_code"":""rNPOjG"",""original_url"":""https://seeded.app/lively/delta/278""}"
279,279,47,created,2025-11-05 11:12:32,"{""short_code"":""os4YJX"",""original_url"":""https://opswise.net/cobalt/zenith/279""}"
280,280,42,created,2025-08-21 04:17:19,"{""short_code"":""O0wvrL"",""original_url"":""https://seeded.app/quiet/canyon/280""}"
281,281,295,created,2025-07-17 23:30:49,"{""short_code"":""BeY9Ew"",""original_url"":""https://relay.cloud/keen/signal/281""}"
282,282,66,created,2025-03-23 13:56:31,"{""short_code"":""eE7PrW"",""original_url"":""https://opswise.net/opal/engine/282""}"
283,283,100,created,2025-04-14 21:03:42,"{""short_code"":""YKJSLH"",""original_url"":""https://acme.dev/opal/uplink/283""}"
284,284,296,created,2025-11-12 06:33:34,"{""short_code"":""n5IqGg"",""original_url"":""https://acme.dev/mellow/garden/284""}"
285,285,120,created,2025-03-01 01:33:33,"{""short_code"":""1fph9q"",""original_url"":""https://seeded.app/brisk/trail/285""}"
286,286,333,created,2025-10-21 09:58:35,"{""short_code"":""Dp4Uzy"",""original_url"":""https://example.com/young/lagoon/286""}"
287,287,119,created,2025-04-01 13:46:05,"{""short_code"":""QAOVNK"",""original_url"":""https://example.com/vivid/uplink/287""}"
288,288,135,created,2025-06-09 00:04:31,"{""short_code"":""TGr8gD"",""original_url"":""https://seeded.app/brisk/garden/288""}"
289,289,234,created,2026-02-18 21:33:23,"{""short_code"":""PXwfTq"",""original_url"":""https://seeded.app/clear/signal/289""}"
290,290,372,created,2025-06-07 04:16:36,"{""short_code"":""ZmEp92"",""original_url"":""https://acme.dev/calm/zenith/290""}"
291,291,371,created,2025-06-07 02:09:45,"{""short_code"":""du6jZ1"",""original_url"":""https://relay.cloud/proud/harvest/291""}"
292,292,243,created,2026-01-17 21:36:12,"{""short_code"":""LiPmMC"",""original_url"":""https://opswise.net/jade/pioneer/292""}"
293,293,349,created,2025-02-20 18:34:05,"{""short_code"":""ge8vnR"",""original_url"":""https://hackstack.io/ember/network/293""}"
294,294,338,created,2026-01-14 13:16:03,"{""short_code"":""20Ysm4"",""original_url"":""https://hackstack.io/warm/kernel/294""}"
295,295,321,created,2025-02-22 09:54:03,"{""short_code"":""PiGIbR"",""original_url"":""https://relay.cloud/clear/signal/295""}"
296,296,281,created,2026-01-10 00:02:21,"{""short_code"":""eQdmUL"",""original_url"":""https://hackstack.io/keen/journey/296""}"
297,297,162,created,2025-03-09 21:42:56,"{""short_code"":""qeB6VY"",""original_url"":""https://acme.dev/ember/valley/297""}"
298,298,144,created,2025-11-14 23:36:04,"{""short_code"":""qWDrkT"",""original_url"":""https://example.com/gold/canyon/298""}"
299,299,268,created,2025-01-24 04:20:49,"{""short_code"":""hofJH3"",""original_url"":""https://seeded.app/harbor/delta/299""}"
300,300,325,created,2026-01-23 03:37:14,"{""short_code"":""yI2gAl"",""original_url"":""https://seeded.app/quiet/trail/300""}"
301,301,65,created,2025-11-14 11:22:16,"{""short_code"":""LVi3SW"",""original_url"":""https://acme.dev/keen/lagoon/301""}"
302,302,53,created,2025-01-04 01:14:52,"{""short_code"":""UqUXff"",""original_url"":""https://relay.cloud/silver/window/302""}"
303,303,131,created,2025-05-24 21:56:11,"{""short_code"":""SWTOD0"",""original_url"":""https://seeded.app/clear/journey/303""}"
304,304,146,created,2026-02-18 01:32:14,"{""short_code"":""H1bLyj"",""original_url"":""https://acme.dev/clear/uplink/304""}"
305,305,222,created,2025-06-03 13:47:54,"{""short_code"":""twsEAL"",""original_url"":""https://example.com/silver/engine/305""}"
306,306,78,created,2025-11-08 10:58:40,"{""short_code"":""HsB5wd"",""original_url"":""https://seeded.app/rapid/valley/306""}"
307,307,199,created,2025-04-16 03:42:34,"{""short_code"":""i19mTK"",""original_url"":""https://example.com/proud/signal/307""}"
308,308,70,created,2025-10-28 04:28:32,"{""short_code"":""H6suyK"",""original_url"":""https://relay.cloud/amber/pioneer/308""}"
309,309,352,created,2026-02-20 06:03:12,"{""short_code"":""nPSN6o"",""original_url"":""https://relay.cloud/silver/island/309""}"
310,310,322,created,2025-11-05 08:06:06,"{""short_code"":""a6sQRF"",""original_url"":""https://relay.cloud/vivid/window/310""}"
311,311,58,created,2025-04-05 05:49:29,"{""short_code"":""bNqjGu"",""original_url"":""https://relay.cloud/silver/lagoon/311""}"
312,312,183,created,2026-01-30 05:21:20,"{""short_code"":""0wwOcV"",""original_url"":""https://hackstack.io/vivid/valley/312""}"
313,313,168,created,2026-01-22 11:53:22,"{""short_code"":""SLhJRB"",""original_url"":""https://hackstack.io/navy/lagoon/313""}"
314,314,343,created,2025-12-14 19:19:30,"{""short_code"":""nuwhIE"",""original_url"":""https://opswise.net/calm/engine/314""}"
315,315,41,created,2025-05-21 17:09:04,"{""short_code"":""UeclRw"",""original_url"":""https://example.com/urban/island/315""}"
316,316,18,created,2025-04-19 18:41:03,"{""short_code"":""bQqrwY"",""original_url"":""https://opswise.net/ivory/canyon/316""}"
317,317,218,created,2025-08-09 13:15:22,"{""short_code"":""snR1R2"",""original_url"":""https://relay.cloud/ivory/lagoon/317""}"
318,318,38,created,2025-04-30 17:28:57,"{""short_code"":""34ynB0"",""original_url"":""https://acme.dev/harbor/river/318""}"
319,319,3,created,2025-11-26 18:22:37,"{""short_code"":""01M8yy"",""original_url"":""https://example.com/rapid/island/319""}"
320,320,217,created,2025-03-24 09:11:45,"{""short_code"":""nyLgrH"",""original_url"":""https://seeded.app/forest/meadow/320""}"
321,321,333,created,2025-01-31 17:44:10,"{""short_code"":""oW0ACa"",""original_url"":""https://seeded.app/cobalt/zenith/321""}"
322,322,41,created,2025-05-14 02:55:41,"{""short_code"":""1Ifp84"",""original_url"":""https://opswise.net/rapid/garden/322""}"
323,323,16,created,2025-06-26 13:05:44,"{""short_code"":""kabMtR"",""original_url"":""https://relay.cloud/young/beacon/323""}"
324,324,200,created,2025-12-05 14:42:43,"{""short_code"":""BO5luV"",""original_url"":""https://example.com/ivory/canyon/324""}"
325,325,103,created,2025-05-09 20:12:17,"{""short_code"":""NuGUUt"",""original_url"":""https://relay.cloud/rapid/trail/325""}"
326,326,196,created,2025-04-20 08:39:04,"{""short_code"":""X2J2lv"",""original_url"":""https://relay.cloud/cobalt/pioneer/326""}"
327,327,201,created,2025-12-03 23:03:43,"{""short_code"":""F0VGdx"",""original_url"":""https://hackstack.io/rapid/river/327""}"
328,328,46,created,2026-02-03 08:04:42,"{""short_code"":""Yjcgk4"",""original_url"":""https://seeded.app/lively/yard/328""}"
329,329,131,created,2025-01-13 06:31:50,"{""short_code"":""6FqkVK"",""original_url"":""https://hackstack.io/urban/valley/329""}"
330,330,15,created,2025-12-25 17:58:44,"{""short_code"":""FHVOjW"",""original_url"":""https://acme.dev/silver/meadow/330""}"
331,331,276,created,2025-01-03 03:21:48,"{""short_code"":""DF1DEn"",""original_url"":""https://seeded.app/vivid/delta/331""}"
332,332,364,created,2026-01-04 20:22:55,"{""short_code"":""mdEZKo"",""original_url"":""https://hackstack.io/forest/garden/332""}"
333,333,84,created,2025-05-05 16:40:51,"{""short_code"":""wzZ9bd"",""original_url"":""https://opswise.net/opal/signal/333""}"
334,334,264,created,2025-11-30 14:13:19,"{""short_code"":""P8op8l"",""original_url"":""https://example.com/urban/harvest/334""}"
335,335,17,created,2025-05-18 08:52:20,"{""short_code"":""LW6vYn"",""original_url"":""https://acme.dev/navy/signal/335""}"
336,336,257,created,2025-12-23 22:01:15,"{""short_code"":""hZOK3y"",""original_url"":""https://example.com/clear/trail/336""}"
337,337,111,created,2025-09-08 08:18:02,"{""short_code"":""4PLUp9"",""original_url"":""https://example.com/silver/delta/337""}"
338,338,69,created,2025-07-31 19:09:15,"{""short_code"":""eueQ5n"",""original_url"":""https://example.com/ember/yard/338""}"
339,339,54,created,2025-11-09 07:25:55,"{""short_code"":""xQM9zY"",""original_url"":""https://relay.cloud/lively/orbit/339""}"
340,340,105,created,2026-01-08 10:41:27,"{""short_code"":""VcfA0r"",""original_url"":""https://relay.cloud/young/garden/340""}"
341,341,229,created,2025-03-09 01:17:09,"{""short_code"":""TNdfAt"",""original_url"":""https://opswise.net/ember/garden/341""}"
342,342,162,created,2025-03-20 18:35:48,"{""short_code"":""b7bhpY"",""original_url"":""https://example.com/navy/anchor/342""}"
343,343,182,created,2025-01-30 08:48:58,"{""short_code"":""XKI367"",""original_url"":""https://example.com/clear/window/343""}"
344,344,169,created,2025-07-22 18:33:00,"{""short_code"":""6tejPm"",""original_url"":""https://relay.cloud/tidy/uplink/344""}"
345,345,224,created,2025-10-07 22:54:57,"{""short_code"":""ewAT7U"",""original_url"":""https://relay.cloud/young/garden/345""}"
346,346,253,created,2025-09-06 00:28:15,"{""short_code"":""L7EqJa"",""original_url"":""https://acme.dev/keen/anchor/346""}"
347,347,220,created,2025-01-07 18:07:05,"{""short_code"":""wUSG15"",""original_url"":""https://hackstack.io/keen/orbit/347""}"
348,348,33,created,2025-04-04 03:19:12,"{""short_code"":""4pu9SE"",""original_url"":""https://opswise.net/warm/orbit/348""}"
349,349,193,created,2025-09-08 21:15:57,"{""short_code"":""CWzeN8"",""original_url"":""https://seeded.app/lively/orbit/349""}"
350,350,346,created,2025-02-13 17:46:26,"{""short_code"":""tb4ADN"",""original_url"":""https://opswise.net/silver/island/350""}"
351,351,55,created,2026-01-02 18:17:12,"{""short_code"":""hkYlZk"",""original_url"":""https://opswise.net/clear/yard/351""}"
352,352,131,created,2025-03-20 04:06:02,"{""short_code"":""Qef9WY"",""original_url"":""https://acme.dev/harbor/window/352""}"
353,353,105,created,2025-07-12 08:06:02,"{""short_code"":""IlKLyC"",""original_url"":""https://seeded.app/forest/valley/353""}"
354,354,316,created,2026-01-17 02:11:25,"{""short_code"":""gHwmhf"",""original_url"":""https://relay.cloud/cobalt/valley/354""}"
355,355,137,created,2025-10-06 05:42:31,"{""short_code"":""4T6rK6"",""original_url"":""https://acme.dev/keen/uplink/355""}"
356,356,216,created,2025-02-03 07:08:57,"{""short_code"":""4a1g1W"",""original_url"":""https://seeded.app/navy/yard/356""}"
357,357,187,created,2025-03-30 21:30:50,"{""short_code"":""dxAJAI"",""original_url"":""https://relay.cloud/navy/kernel/357""}"
